sales_detail_id,order_id,product_id,quantity,unit_price,discount,line_total
D0006192,O002441,P012,2,39500,0,79000
D0006193,O002442,P014,2,6500,10,11700
D0006194,O002442,P018,3,12000,0,36000
D0006195,O002442,P011,2,11500,10,20700
D0006196,O002443,P016,3,15500,5,44175
D0006197,O002443,P013,1,8500,0,8500
D0006198,O002443,P010,2,5500,10,9900
D0006199,O002444,P003,2,5500,10,9900
D0006200,O002444,P019,3,17000,0,51000
D0006201,O002444,P013,2,8500,0,17000
D0006202,O002445,P018,2,12000,10,21600
D0006203,O002445,P002,1,3500,0,3500
D0006204,O002446,P014,2,6500,5,12350
D0006205,O002446,P015,2,3000,0,6000
D0006206,O002446,P002,1,3500,0,3500
D0006207,O002447,P016,3,15500,5,44175
D0006208,O002447,P020,1,29500,0,29500
D0006209,O002448,P007,3,18000,5,51300
D0006210,O002448,P008,2,24500,0,49000
D0006211,O002448,P018,2,12000,0,24000
D0006212,O002449,P006,2,10500,10,18900
D0006213,O002449,P009,2,15000,0,30000
D0006214,O002449,P010,3,5500,5,15675
D0006215,O002450,P008,3,24500,10,66150
D0006216,O002451,P020,2,29500,0,59000
D0006217,O002451,P015,3,3000,10,8100
D0006218,O002452,P013,1,8500,5,8075
D0006219,O002452,P006,2,10500,0,21000
D0006220,O002452,P015,3,3000,0,9000
D0006221,O002453,P006,1,10500,10,9450
D0006222,O002454,P014,3,6500,5,18525
D0006223,O002454,P018,2,12000,0,24000
D0006224,O002454,P019,1,17000,10,15300
D0006225,O002455,P019,1,17000,10,15300
D0006226,O002455,P008,3,24500,0,73500
D0006227,O002455,P006,1,10500,10,9450
D0006228,O002456,P020,2,29500,5,56050
D0006229,O002456,P019,1,17000,0,17000
D0006230,O002457,P019,1,17000,10,15300
D0006231,O002458,P017,3,4500,0,13500
D0006232,O002458,P016,2,15500,10,27900
D0006233,O002458,P005,1,8500,0,8500
D0006234,O002459,P008,2,24500,0,49000
D0006235,O002459,P011,1,11500,10,10350
D0006236,O002460,P013,2,8500,0,17000
D0006237,O002460,P020,3,29500,5,84075
D0006238,O002460,P003,2,5500,10,9900
D0006239,O002460,P009,2,15000,10,27000
D0006240,O002461,P015,3,3000,5,8550
D0006241,O002461,P018,3,12000,0,36000
D0006242,O002462,P019,2,17000,10,30600
D0006243,O002462,P006,2,10500,0,21000
D0006244,O002463,P018,2,12000,10,21600
D0006245,O002463,P009,2,15000,0,30000
D0006246,O002463,P012,1,39500,0,39500
D0006247,O002463,P015,2,3000,0,6000
D0006248,O002464,P016,1,15500,0,15500
D0006249,O002465,P012,3,39500,10,106650
D0006250,O002465,P007,3,18000,0,54000
D0006251,O002466,P019,1,17000,0,17000
D0006252,O002467,P010,2,5500,10,9900
D0006253,O002467,P017,2,4500,10,8100
D0006254,O002467,P002,3,3500,0,10500
D0006255,O002467,P018,2,12000,0,24000
D0006256,O002468,P020,1,29500,5,28025
D0006257,O002468,P014,3,6500,5,18525
D0006258,O002468,P010,2,5500,0,11000
D0006259,O002469,P019,3,17000,0,51000
D0006260,O002469,P017,2,4500,5,8550
D0006261,O002469,P006,2,10500,10,18900
D0006262,O002469,P010,1,5500,5,5225
D0006263,O002470,P010,1,5500,0,5500
D0006264,O002470,P006,2,10500,0,21000
D0006265,O002470,P020,1,29500,0,29500
D0006266,O002471,P003,3,5500,5,15675
D0006267,O002471,P019,3,17000,0,51000
D0006268,O002471,P010,2,5500,0,11000
D0006269,O002471,P011,1,11500,0,11500
D0006270,O002472,P016,2,15500,5,29450
D0006271,O002472,P003,2,5500,0,11000
D0006272,O002472,P009,1,15000,0,15000
D0006273,O002472,P012,1,39500,0,39500
D0006274,O002473,P018,3,12000,0,36000
D0006275,O002473,P015,1,3000,5,2850
D0006276,O002473,P006,3,10500,0,31500
D0006277,O002474,P016,2,15500,5,29450
D0006278,O002474,P008,3,24500,10,66150
D0006279,O002474,P015,3,3000,0,9000
D0006280,O002474,P018,2,12000,10,21600
D0006281,O002475,P016,1,15500,0,15500
D0006282,O002475,P013,3,8500,5,24225
D0006283,O002475,P004,1,2500,0,2500
D0006284,O002475,P017,1,4500,0,4500
D0006285,O002476,P012,2,39500,5,75050
D0006286,O002477,P015,1,3000,10,2700
D0006287,O002477,P005,3,8500,10,22950
D0006288,O002478,P017,2,4500,10,8100
D0006289,O002478,P012,2,39500,5,75050
D0006290,O002478,P016,1,15500,10,13950
D0006291,O002478,P019,3,17000,0,51000
D0006292,O002479,P009,3,15000,5,42750
D0006293,O002479,P017,1,4500,0,4500
D0006294,O002480,P014,2,6500,0,13000
D0006295,O002481,P020,1,29500,10,26550
D0006296,O002481,P017,1,4500,0,4500
D0006297,O002481,P011,3,11500,5,32775
D0006298,O002482,P009,1,15000,0,15000
D0006299,O002482,P013,2,8500,5,16150
D0006300,O002482,P018,3,12000,0,36000
D0006301,O002483,P018,3,12000,5,34200
D0006302,O002483,P020,2,29500,5,56050
D0006303,O002484,P008,3,24500,5,69825
D0006304,O002485,P018,1,12000,0,12000
D0006305,O002485,P011,3,11500,5,32775
D0006306,O002486,P018,2,12000,5,22800
D0006307,O002486,P008,2,24500,0,49000
D0006308,O002486,P005,1,8500,0,8500
D0006309,O002486,P007,2,18000,5,34200
D0006310,O002487,P002,3,3500,0,10500
D0006311,O002487,P006,2,10500,0,21000
D0006312,O002487,P020,1,29500,10,26550
D0006313,O002488,P003,3,5500,5,15675
D0006314,O002488,P020,1,29500,0,29500
D0006315,O002488,P016,3,15500,10,41850
D0006316,O002488,P001,1,3500,0,3500
D0006317,O002489,P019,3,17000,0,51000
D0006318,O002489,P003,3,5500,0,16500
D0006319,O002489,P007,1,18000,0,18000
D0006320,O002490,P012,3,39500,10,106650
D0006321,O002490,P010,2,5500,10,9900
D0006322,O002490,P011,3,11500,5,32775
D0006323,O002491,P009,3,15000,0,45000
D0006324,O002491,P001,2,3500,0,7000
D0006325,O002491,P005,3,8500,10,22950
D0006326,O002491,P012,1,39500,5,37525
D0006327,O002492,P020,2,29500,0,59000
D0006328,O002493,P003,1,5500,5,5225
D0006329,O002494,P008,2,24500,0,49000
D0006330,O002495,P018,2,12000,10,21600
D0006331,O002495,P007,1,18000,0,18000
D0006332,O002496,P019,1,17000,10,15300
D0006333,O002496,P002,1,3500,0,3500
D0006334,O002497,P011,3,11500,0,34500
D0006335,O002497,P018,3,12000,5,34200
D0006336,O002497,P012,1,39500,5,37525
D0006337,O002497,P019,2,17000,10,30600
D0006338,O002498,P010,1,5500,0,5500
D0006339,O002498,P018,1,12000,10,10800
D0006340,O002498,P020,2,29500,5,56050
D0006341,O002499,P009,1,15000,10,13500
D0006342,O002499,P008,3,24500,10,66150
D0006343,O002499,P011,3,11500,0,34500
D0006344,O002500,P006,1,10500,0,10500
D0006345,O002500,P011,1,11500,5,10925
D0006346,O002501,P012,3,39500,5,112575
D0006347,O002501,P020,2,29500,10,53100
D0006348,O002501,P003,3,5500,0,16500
D0006349,O002501,P008,2,24500,0,49000
D0006350,O002502,P015,3,3000,10,8100
D0006351,O002502,P012,3,39500,10,106650
D0006352,O002503,P012,3,39500,5,112575
D0006353,O002504,P007,1,18000,0,18000
D0006354,O002505,P009,2,15000,0,30000
D0006355,O002505,P007,3,18000,5,51300
D0006356,O002505,P018,3,12000,0,36000
D0006357,O002506,P013,2,8500,0,17000
D0006358,O002506,P016,3,15500,10,41850
D0006359,O002506,P014,2,6500,0,13000
D0006360,O002506,P017,1,4500,0,4500
D0006361,O002507,P008,1,24500,0,24500
D0006362,O002507,P015,1,3000,5,2850
D0006363,O002508,P016,2,15500,5,29450
D0006364,O002509,P012,2,39500,5,75050
D0006365,O002509,P004,1,2500,0,2500
D0006366,O002510,P007,2,18000,10,32400
D0006367,O002510,P002,3,3500,5,9975
D0006368,O002510,P005,2,8500,5,16150
D0006369,O002511,P019,1,17000,0,17000
D0006370,O002511,P018,2,12000,10,21600
D0006371,O002512,P008,2,24500,0,49000
D0006372,O002512,P013,1,8500,10,7650
D0006373,O002512,P014,3,6500,10,17550
D0006374,O002512,P018,2,12000,10,21600
D0006375,O002513,P015,1,3000,0,3000
D0006376,O002513,P002,3,3500,10,9450
D0006377,O002513,P010,1,5500,10,4950
D0006378,O002513,P004,1,2500,5,2375
D0006379,O002514,P004,2,2500,0,5000
D0006380,O002514,P017,2,4500,10,8100
D0006381,O002515,P010,3,5500,10,14850
D0006382,O002516,P005,2,8500,10,15300
D0006383,O002516,P012,2,39500,0,79000
D0006384,O002517,P005,2,8500,5,16150
D0006385,O002517,P004,1,2500,5,2375
D0006386,O002518,P008,3,24500,10,66150
D0006387,O002519,P018,1,12000,0,12000
D0006388,O002519,P004,2,2500,10,4500
D0006389,O002519,P013,2,8500,0,17000
D0006390,O002520,P014,2,6500,0,13000
D0006391,O002521,P012,2,39500,10,71100
D0006392,O002521,P004,2,2500,0,5000
D0006393,O002521,P017,2,4500,0,9000
D0006394,O002521,P009,1,15000,5,14250
D0006395,O002522,P003,1,5500,0,5500
D0006396,O002522,P018,2,12000,10,21600
D0006397,O002522,P005,2,8500,0,17000
D0006398,O002522,P002,1,3500,10,3150
D0006399,O002523,P006,2,10500,5,19950
D0006400,O002523,P016,3,15500,0,46500
D0006401,O002524,P015,1,3000,10,2700
D0006402,O002524,P002,2,3500,0,7000
D0006403,O002524,P001,3,3500,10,9450
D0006404,O002524,P006,1,10500,0,10500
D0006405,O002525,P020,2,29500,0,59000
D0006406,O002525,P003,3,5500,0,16500
D0006407,O002525,P007,1,18000,5,17100
D0006408,O002526,P008,3,24500,0,73500
D0006409,O002527,P009,2,15000,0,30000
D0006410,O002527,P017,2,4500,0,9000
D0006411,O002527,P019,3,17000,0,51000
D0006412,O002528,P003,3,5500,10,14850
D0006413,O002529,P011,3,11500,0,34500
D0006414,O002530,P020,2,29500,5,56050
D0006415,O002530,P010,1,5500,5,5225
D0006416,O002530,P013,2,8500,5,16150
D0006417,O002531,P007,1,18000,10,16200
D0006418,O002532,P007,1,18000,0,18000
D0006419,O002532,P009,1,15000,0,15000
D0006420,O002533,P001,3,3500,5,9975
D0006421,O002533,P013,2,8500,5,16150
D0006422,O002534,P002,2,3500,5,6650
D0006423,O002534,P014,1,6500,0,6500
D0006424,O002534,P009,3,15000,0,45000
D0006425,O002534,P011,1,11500,0,11500
D0006426,O002535,P017,3,4500,5,12825
D0006427,O002535,P018,1,12000,5,11400
D0006428,O002535,P001,3,3500,0,10500
D0006429,O002536,P006,2,10500,10,18900
D0006430,O002537,P015,2,3000,0,6000
D0006431,O002537,P017,3,4500,5,12825
D0006432,O002538,P013,2,8500,10,15300
D0006433,O002538,P006,3,10500,5,29925
D0006434,O002539,P002,2,3500,0,7000
D0006435,O002540,P009,2,15000,0,30000
D0006436,O002540,P008,3,24500,10,66150
D0006437,O002541,P003,1,5500,10,4950
D0006438,O002541,P005,3,8500,10,22950
D0006439,O002542,P012,1,39500,5,37525
D0006440,O002543,P004,3,2500,0,7500
D0006441,O002543,P012,3,39500,5,112575
D0006442,O002543,P007,3,18000,0,54000
D0006443,O002543,P011,2,11500,10,20700
D0006444,O002544,P011,1,11500,10,10350
D0006445,O002544,P002,3,3500,0,10500
D0006446,O002544,P017,1,4500,0,4500
D0006447,O002545,P013,2,8500,5,16150
D0006448,O002545,P001,1,3500,10,3150
D0006449,O002545,P012,1,39500,0,39500
D0006450,O002545,P015,2,3000,0,6000
D0006451,O002546,P013,3,8500,0,25500
D0006452,O002546,P020,2,29500,10,53100
D0006453,O002547,P002,2,3500,10,6300
D0006454,O002547,P020,2,29500,0,59000
D0006455,O002547,P014,2,6500,10,11700
D0006456,O002548,P015,3,3000,0,9000
D0006457,O002548,P001,1,3500,0,3500
D0006458,O002548,P007,3,18000,0,54000
D0006459,O002548,P018,3,12000,5,34200
D0006460,O002549,P004,1,2500,0,2500
D0006461,O002549,P007,2,18000,10,32400
D0006462,O002549,P011,1,11500,5,10925
D0006463,O002549,P003,3,5500,10,14850
D0006464,O002550,P009,2,15000,0,30000
D0006465,O002550,P002,2,3500,0,7000
D0006466,O002551,P011,3,11500,10,31050
D0006467,O002551,P006,1,10500,0,10500
D0006468,O002551,P019,3,17000,10,45900
D0006469,O002552,P013,1,8500,0,8500
D0006470,O002552,P015,3,3000,10,8100
D0006471,O002553,P015,1,3000,10,2700
D0006472,O002553,P005,2,8500,5,16150
D0006473,O002554,P020,1,29500,0,29500
D0006474,O002554,P018,1,12000,5,11400
D0006475,O002554,P003,2,5500,5,10450
D0006476,O002554,P015,1,3000,10,2700
D0006477,O002555,P015,2,3000,0,6000
D0006478,O002556,P008,2,24500,10,44100
D0006479,O002556,P001,3,3500,5,9975
D0006480,O002556,P014,3,6500,5,18525
D0006481,O002556,P009,2,15000,0,30000
D0006482,O002557,P005,1,8500,10,7650
D0006483,O002558,P001,2,3500,10,6300
D0006484,O002559,P009,2,15000,0,30000
D0006485,O002559,P011,1,11500,0,11500
D0006486,O002560,P019,3,17000,0,51000
D0006487,O002560,P015,3,3000,10,8100
D0006488,O002560,P007,1,18000,10,16200
D0006489,O002560,P016,3,15500,0,46500
D0006490,O002561,P020,3,29500,0,88500
D0006491,O002561,P018,1,12000,5,11400
D0006492,O002562,P015,1,3000,5,2850
D0006493,O002562,P009,3,15000,10,40500
D0006494,O002562,P002,3,3500,0,10500
D0006495,O002563,P013,2,8500,0,17000
D0006496,O002564,P008,3,24500,5,69825
D0006497,O002565,P018,2,12000,10,21600
D0006498,O002565,P020,3,29500,10,79650
D0006499,O002565,P016,3,15500,0,46500
D0006500,O002565,P011,1,11500,10,10350
D0006501,O002566,P019,3,17000,0,51000
D0006502,O002567,P014,1,6500,5,6175
D0006503,O002567,P015,2,3000,10,5400
D0006504,O002567,P012,2,39500,0,79000
D0006505,O002568,P002,3,3500,10,9450
D0006506,O002569,P003,2,5500,10,9900
D0006507,O002569,P018,3,12000,0,36000
D0006508,O002569,P019,2,17000,0,34000
D0006509,O002569,P004,3,2500,0,7500
D0006510,O002570,P018,1,12000,0,12000
D0006511,O002570,P010,1,5500,10,4950
D0006512,O002570,P014,3,6500,0,19500
D0006513,O002571,P010,3,5500,10,14850
D0006514,O002572,P019,2,17000,0,34000
D0006515,O002573,P005,3,8500,5,24225
D0006516,O002573,P019,2,17000,0,34000
D0006517,O002573,P001,1,3500,0,3500
D0006518,O002574,P018,2,12000,0,24000
D0006519,O002575,P007,3,18000,0,54000
D0006520,O002575,P016,3,15500,10,41850
D0006521,O002575,P018,1,12000,0,12000
D0006522,O002575,P015,1,3000,0,3000
D0006523,O002576,P010,2,5500,10,9900
D0006524,O002576,P004,2,2500,10,4500
D0006525,O002576,P020,2,29500,0,59000
D0006526,O002577,P016,2,15500,0,31000
D0006527,O002578,P004,3,2500,10,6750
D0006528,O002578,P002,1,3500,5,3325
D0006529,O002578,P005,1,8500,0,8500
D0006530,O002579,P012,2,39500,0,79000
D0006531,O002580,P006,2,10500,0,21000
D0006532,O002580,P020,3,29500,10,79650
D0006533,O002580,P013,3,8500,0,25500
D0006534,O002580,P014,2,6500,0,13000
D0006535,O002581,P020,1,29500,0,29500
D0006536,O002581,P005,2,8500,0,17000
D0006537,O002581,P010,3,5500,5,15675
D0006538,O002581,P002,2,3500,5,6650
D0006539,O002582,P019,3,17000,5,48450
D0006540,O002583,P005,2,8500,10,15300
D0006541,O002583,P020,3,29500,0,88500
D0006542,O002583,P012,1,39500,0,39500
D0006543,O002583,P014,3,6500,0,19500
D0006544,O002584,P013,1,8500,0,8500
D0006545,O002585,P014,1,6500,0,6500
D0006546,O002585,P019,2,17000,10,30600
D0006547,O002585,P018,3,12000,5,34200
D0006548,O002586,P020,3,29500,0,88500
D0006549,O002586,P003,3,5500,5,15675
D0006550,O002586,P015,3,3000,10,8100
D0006551,O002587,P013,1,8500,0,8500
D0006552,O002587,P005,2,8500,0,17000
D0006553,O002588,P018,2,12000,0,24000
D0006554,O002588,P013,1,8500,0,8500
D0006555,O002588,P004,3,2500,10,6750
D0006556,O002588,P005,3,8500,0,25500
D0006557,O002589,P011,2,11500,0,23000
D0006558,O002589,P016,2,15500,0,31000
D0006559,O002589,P017,1,4500,10,4050
D0006560,O002589,P014,2,6500,0,13000
D0006561,O002590,P016,3,15500,10,41850
D0006562,O002590,P020,2,29500,5,56050
D0006563,O002590,P008,3,24500,0,73500
D0006564,O002591,P016,3,15500,0,46500
D0006565,O002591,P013,1,8500,10,7650
D0006566,O002591,P001,1,3500,5,3325
D0006567,O002592,P014,1,6500,10,5850
D0006568,O002592,P006,1,10500,10,9450
D0006569,O002593,P009,2,15000,5,28500
D0006570,O002593,P007,1,18000,10,16200
D0006571,O002594,P008,3,24500,0,73500
D0006572,O002595,P013,3,8500,10,22950
D0006573,O002595,P005,2,8500,5,16150
D0006574,O002596,P008,2,24500,0,49000
D0006575,O002596,P006,1,10500,10,9450
D0006576,O002596,P002,2,3500,5,6650
D0006577,O002597,P012,1,39500,0,39500
D0006578,O002598,P004,2,2500,5,4750
D0006579,O002598,P011,2,11500,10,20700
D0006580,O002598,P015,2,3000,5,5700
D0006581,O002598,P014,2,6500,0,13000
D0006582,O002599,P005,3,8500,5,24225
D0006583,O002599,P012,3,39500,0,118500
D0006584,O002600,P008,2,24500,10,44100
D0006585,O002601,P014,1,6500,0,6500
D0006586,O002601,P010,2,5500,10,9900
D0006587,O002602,P010,1,5500,0,5500
D0006588,O002602,P002,3,3500,5,9975
D0006589,O002602,P006,1,10500,0,10500
D0006590,O002603,P020,3,29500,5,84075
D0006591,O002604,P009,1,15000,0,15000
D0006592,O002604,P005,2,8500,10,15300
D0006593,O002604,P001,2,3500,0,7000
D0006594,O002604,P011,2,11500,10,20700
D0006595,O002605,P009,1,15000,5,14250
D0006596,O002605,P005,1,8500,0,8500
D0006597,O002605,P018,3,12000,0,36000
D0006598,O002606,P014,1,6500,5,6175
D0006599,O002606,P017,2,4500,10,8100
D0006600,O002606,P018,2,12000,0,24000
D0006601,O002606,P009,3,15000,0,45000
D0006602,O002607,P001,1,3500,0,3500
D0006603,O002608,P009,2,15000,0,30000
D0006604,O002609,P014,1,6500,0,6500
D0006605,O002610,P017,1,4500,5,4275
D0006606,O002611,P004,2,2500,5,4750
D0006607,O002611,P010,1,5500,0,5500
D0006608,O002611,P013,3,8500,10,22950
D0006609,O002612,P010,1,5500,10,4950
D0006610,O002612,P006,3,10500,5,29925
D0006611,O002612,P019,2,17000,0,34000
D0006612,O002613,P011,3,11500,0,34500
D0006613,O002613,P019,1,17000,0,17000
D0006614,O002613,P006,2,10500,10,18900
D0006615,O002614,P010,2,5500,0,11000
D0006616,O002614,P012,1,39500,0,39500
D0006617,O002614,P004,3,2500,0,7500
D0006618,O002614,P020,2,29500,5,56050
D0006619,O002615,P012,3,39500,0,118500
D0006620,O002615,P014,1,6500,5,6175
D0006621,O002616,P012,3,39500,0,118500
D0006622,O002617,P002,3,3500,0,10500
D0006623,O002617,P013,2,8500,5,16150
D0006624,O002617,P006,1,10500,0,10500
D0006625,O002617,P019,1,17000,0,17000
D0006626,O002618,P007,3,18000,10,48600
D0006627,O002619,P015,3,3000,10,8100
D0006628,O002619,P007,3,18000,5,51300
D0006629,O002620,P019,2,17000,0,34000
D0006630,O002621,P018,1,12000,5,11400
D0006631,O002621,P019,1,17000,5,16150
D0006632,O002621,P007,1,18000,0,18000
D0006633,O002621,P004,3,2500,10,6750
D0006634,O002622,P018,1,12000,10,10800
D0006635,O002622,P011,1,11500,10,10350
D0006636,O002622,P009,3,15000,10,40500
D0006637,O002623,P016,3,15500,0,46500
D0006638,O002623,P007,1,18000,10,16200
D0006639,O002624,P017,2,4500,10,8100
D0006640,O002624,P011,1,11500,10,10350
D0006641,O002624,P020,2,29500,5,56050
D0006642,O002625,P016,1,15500,10,13950
D0006643,O002625,P015,1,3000,10,2700
D0006644,O002625,P002,3,3500,0,10500
D0006645,O002626,P012,3,39500,0,118500
D0006646,O002627,P003,2,5500,10,9900
D0006647,O002628,P018,3,12000,0,36000
D0006648,O002628,P015,3,3000,10,8100
D0006649,O002629,P015,2,3000,10,5400
D0006650,O002629,P013,3,8500,5,24225
D0006651,O002629,P014,2,6500,0,13000
D0006652,O002630,P016,2,15500,0,31000
D0006653,O002630,P013,1,8500,0,8500
D0006654,O002630,P010,1,5500,0,5500
D0006655,O002630,P020,2,29500,0,59000
D0006656,O002631,P016,1,15500,0,15500
D0006657,O002632,P003,2,5500,0,11000
D0006658,O002632,P007,2,18000,5,34200
D0006659,O002633,P011,1,11500,10,10350
D0006660,O002633,P005,3,8500,0,25500
D0006661,O002634,P007,3,18000,0,54000
D0006662,O002635,P004,3,2500,5,7125
D0006663,O002635,P001,3,3500,0,10500
D0006664,O002636,P015,3,3000,5,8550
D0006665,O002636,P006,1,10500,0,10500
D0006666,O002637,P015,3,3000,0,9000
D0006667,O002637,P016,1,15500,5,14725
D0006668,O002638,P002,1,3500,10,3150
D0006669,O002638,P007,2,18000,0,36000
D0006670,O002638,P020,2,29500,0,59000
D0006671,O002639,P015,1,3000,0,3000
D0006672,O002639,P009,2,15000,0,30000
D0006673,O002639,P003,3,5500,5,15675
D0006674,O002640,P018,3,12000,0,36000
D0006675,O002640,P007,1,18000,5,17100
D0006676,O002640,P012,2,39500,5,75050
D0006677,O002640,P002,3,3500,10,9450
D0006678,O002641,P016,2,15500,10,27900
D0006679,O002641,P020,2,29500,10,53100
D0006680,O002641,P014,1,6500,0,6500
D0006681,O002642,P006,1,10500,5,9975
D0006682,O002643,P006,2,10500,0,21000
D0006683,O002643,P015,3,3000,0,9000
D0006684,O002643,P009,1,15000,5,14250
D0006685,O002643,P013,3,8500,0,25500
D0006686,O002644,P017,3,4500,0,13500
D0006687,O002644,P019,2,17000,10,30600
D0006688,O002645,P008,3,24500,0,73500
D0006689,O002645,P005,3,8500,0,25500
D0006690,O002645,P019,2,17000,10,30600
D0006691,O002645,P010,2,5500,5,10450
D0006692,O002646,P005,2,8500,10,15300
D0006693,O002646,P003,1,5500,0,5500
D0006694,O002647,P009,3,15000,5,42750
D0006695,O002647,P007,1,18000,0,18000
D0006696,O002647,P015,1,3000,10,2700
D0006697,O002648,P009,3,15000,0,45000
D0006698,O002649,P003,1,5500,0,5500
D0006699,O002649,P002,1,3500,0,3500
D0006700,O002650,P017,2,4500,10,8100
D0006701,O002650,P018,3,12000,0,36000
D0006702,O002650,P012,2,39500,10,71100
D0006703,O002651,P012,3,39500,10,106650
D0006704,O002651,P015,1,3000,5,2850
D0006705,O002651,P011,1,11500,0,11500
D0006706,O002651,P005,3,8500,10,22950
D0006707,O002652,P020,1,29500,5,28025
D0006708,O002652,P014,1,6500,10,5850
D0006709,O002652,P006,3,10500,5,29925
D0006710,O002653,P010,1,5500,5,5225
D0006711,O002653,P011,3,11500,10,31050
D0006712,O002653,P018,3,12000,5,34200
D0006713,O002654,P010,2,5500,0,11000
D0006714,O002654,P006,1,10500,0,10500
D0006715,O002654,P013,1,8500,5,8075
D0006716,O002655,P016,2,15500,5,29450
D0006717,O002655,P006,2,10500,0,21000
D0006718,O002655,P009,3,15000,5,42750
D0006719,O002655,P007,1,18000,5,17100
D0006720,O002656,P002,2,3500,0,7000
D0006721,O002656,P008,2,24500,10,44100
D0006722,O002656,P019,3,17000,0,51000
D0006723,O002657,P019,1,17000,5,16150
D0006724,O002657,P015,3,3000,0,9000
D0006725,O002657,P002,3,3500,10,9450
D0006726,O002657,P003,3,5500,5,15675
D0006727,O002658,P019,3,17000,0,51000
